intent,pattern,response_type,is_master,response
sop_instalasi_perangkat_lunak,apakah sop instalasi perangkat lunak bisa diajukan online?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Memastikan ketersediaan spesifikasi yang dibutuhkan perangkat lunak Memastikan perangkat lunak yang dipasang dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Daftar perangkat lunak Pusat data\nb. Laporan instalasi perangkat lunak\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat lunak di pusat data.\n2. Petugas melakukan analisis kebutuhan (user requirement) spesifikasi environment yang diperlukan perangkat lunak.\n3. Petugas memastikan ketersediaan environment sesuai spesifikasi yang dibutuhkan perangkat lunak pada pusat data.\n4. Jika tidak tersedia environment sesuai spesifikasi pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n5. Jika tersedia environment sesuai spesifikasi, petugas melakukan instalasi pada Pusat Data jika source code diserahkan pada diskominfo.\n6. Dalam hal instalasi perangkat lunak menggunakan metode remot, vendor/suplier/rekanan dapat melakukan instalasi pada lingkungan Pusat Data secara langsung.\n7. Petugas melakukan pencatatan pada daftar perangkat lunak Pusat Data.\n8. Petugas membuat laporan hasil instalasi perangkat lunak kepada penanggung jawab Pusat Data.""}"
sop_instalasi_perangkat_lunak,dimana layanan sop instalasi perangkat lunak dilakukan?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Memastikan ketersediaan spesifikasi yang dibutuhkan perangkat lunak Memastikan perangkat lunak yang dipasang dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Daftar perangkat lunak Pusat data\nb. Laporan instalasi perangkat lunak\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat lunak di pusat data.\n2. Petugas melakukan analisis kebutuhan (user requirement) spesifikasi environment yang diperlukan perangkat lunak.\n3. Petugas memastikan ketersediaan environment sesuai spesifikasi yang dibutuhkan perangkat lunak pada pusat data.\n4. Jika tidak tersedia environment sesuai spesifikasi pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n5. Jika tersedia environment sesuai spesifikasi, petugas melakukan instalasi pada Pusat Data jika source code diserahkan pada diskominfo.\n6. Dalam hal instalasi perangkat lunak menggunakan metode remot, vendor/suplier/rekanan dapat melakukan instalasi pada lingkungan Pusat Data secara langsung.\n7. Petugas melakukan pencatatan pada daftar perangkat lunak Pusat Data.\n8. Petugas membuat laporan hasil instalasi perangkat lunak kepada penanggung jawab Pusat Data.""}"
sop_instalasi_perangkat_lunak,berapa biaya untuk sop instalasi perangkat lunak?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Memastikan ketersediaan spesifikasi yang dibutuhkan perangkat lunak Memastikan perangkat lunak yang dipasang dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Daftar perangkat lunak Pusat data\nb. Laporan instalasi perangkat lunak\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat lunak di pusat data.\n2. Petugas melakukan analisis kebutuhan (user requirement) spesifikasi environment yang diperlukan perangkat lunak.\n3. Petugas memastikan ketersediaan environment sesuai spesifikasi yang dibutuhkan perangkat lunak pada pusat data.\n4. Jika tidak tersedia environment sesuai spesifikasi pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n5. Jika tersedia environment sesuai spesifikasi, petugas melakukan instalasi pada Pusat Data jika source code diserahkan pada diskominfo.\n6. Dalam hal instalasi perangkat lunak menggunakan metode remot, vendor/suplier/rekanan dapat melakukan instalasi pada lingkungan Pusat Data secara langsung.\n7. Petugas melakukan pencatatan pada daftar perangkat lunak Pusat Data.\n8. Petugas membuat laporan hasil instalasi perangkat lunak kepada penanggung jawab Pusat Data.""}"
sop_instalasi_perangkat_lunak,bagaimana alur lengkap sop instalasi perangkat lunak dari awal sampai selesai?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Memastikan ketersediaan spesifikasi yang dibutuhkan perangkat lunak Memastikan perangkat lunak yang dipasang dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Daftar perangkat lunak Pusat data\nb. Laporan instalasi perangkat lunak\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat lunak di pusat data.\n2. Petugas melakukan analisis kebutuhan (user requirement) spesifikasi environment yang diperlukan perangkat lunak.\n3. Petugas memastikan ketersediaan environment sesuai spesifikasi yang dibutuhkan perangkat lunak pada pusat data.\n4. Jika tidak tersedia environment sesuai spesifikasi pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n5. Jika tersedia environment sesuai spesifikasi, petugas melakukan instalasi pada Pusat Data jika source code diserahkan pada diskominfo.\n6. Dalam hal instalasi perangkat lunak menggunakan metode remot, vendor/suplier/rekanan dapat melakukan instalasi pada lingkungan Pusat Data secara langsung.\n7. Petugas melakukan pencatatan pada daftar perangkat lunak Pusat Data.\n8. Petugas membuat laporan hasil instalasi perangkat lunak kepada penanggung jawab Pusat Data.""}"
sop_instalasi_perangkat_lunak,siapa yang bisa membantu jika ada kendala sop instalasi perangkat lunak?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Memastikan ketersediaan spesifikasi yang dibutuhkan perangkat lunak Memastikan perangkat lunak yang dipasang dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Daftar perangkat lunak Pusat data\nb. Laporan instalasi perangkat lunak\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat lunak di pusat data.\n2. Petugas melakukan analisis kebutuhan (user requirement) spesifikasi environment yang diperlukan perangkat lunak.\n3. Petugas memastikan ketersediaan environment sesuai spesifikasi yang dibutuhkan perangkat lunak pada pusat data.\n4. Jika tidak tersedia environment sesuai spesifikasi pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n5. Jika tersedia environment sesuai spesifikasi, petugas melakukan instalasi pada Pusat Data jika source code diserahkan pada diskominfo.\n6. Dalam hal instalasi perangkat lunak menggunakan metode remot, vendor/suplier/rekanan dapat melakukan instalasi pada lingkungan Pusat Data secara langsung.\n7. Petugas melakukan pencatatan pada daftar perangkat lunak Pusat Data.\n8. Petugas membuat laporan hasil instalasi perangkat lunak kepada penanggung jawab Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,apa itu sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,bagaimana prosedur sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,apa syarat untuk sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,dokumen apa yang dibutuhkan untuk sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,berapa lama proses sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,apakah sop instalasi sarana pendukung pusat data bisa diajukan online?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,dimana layanan sop instalasi sarana pendukung pusat data dilakukan?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,berapa biaya untuk sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,bagaimana alur lengkap sop instalasi sarana pendukung pusat data dari awal sampai selesai?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,siapa yang bisa membantu jika ada kendala sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
